#{"t_start": 1744737952.5089874, "env_id": "None"}
r,l,t
-106.403805,500,5.978449
-109.548441,500,10.303496
-117.615118,500,14.692552
-104.409058,500,19.090661
-105.691693,500,34.616122
-102.075301,500,39.201148
-110.932681,500,43.760024
-121.193911,500,48.37021
-107.05522,500,69.270002
-98.363984,500,73.847494
-102.543469,500,86.673279
-129.609359,500,91.112247
-105.304075,500,102.028617
-88.293082,500,106.427785
-86.826225,500,110.868465
-123.488421,500,115.329461
-88.941515,500,126.273227
-115.520963,500,130.68448
-120.795863,500,135.146918
-90.232025,500,139.569854
-86.384433,500,158.953754
-81.862461,500,163.397129
-85.251054,500,167.807638
-85.982346,500,172.244982
-88.923612,500,183.429032
-89.110538,500,187.882081
-83.921504,500,192.329869
-84.717591,500,196.830562
-84.909464,500,207.8465
-92.831065,500,212.282403
-96.166624,500,225.341236
-74.765902,500,229.792785
-78.122346,500,240.885228
-79.034488,500,245.329503
-74.257556,500,249.803005
-90.155046,500,254.288529
-113.486497,500,265.268602
-81.397789,500,269.722045
-63.923653,500,274.156266
-87.320871,500,278.64279
-64.820339,500,298.741167
-72.564336,500,303.21873
-73.660557,500,307.664196
-74.667177,500,312.114105
-96.364884,500,316.610142
-62.257505,500,327.838054
-78.359604,500,332.304484
-80.182453,500,336.781634
-62.623584,500,341.264936
-64.993005,500,352.29471
-68.145607,500,365.077175
-60.623154,500,369.566074
-63.003692,500,374.051996
-62.286489,500,384.96661
-48.304186,500,389.428415
-61.488116,500,393.926621
-61.598781,500,398.433491
-54.241568,500,409.477235
-58.075059,500,413.941208
-44.427715,500,418.441394
-49.583999,500,431.475626
-50.445906,500,442.688916
-48.291278,500,447.178636
-55.507054,500,451.643798
-52.835541,500,456.12745
-50.274448,500,467.273359
-48.330449,500,471.803502
-56.367046,500,476.254059
-59.296109,500,480.765519
-42.878855,500,492.019623
-43.444274,500,504.958197
-41.85601,500,509.474013
-40.136868,500,513.977354
-41.458741,500,526.401983
-39.473752,500,530.901957
-36.489738,500,535.42206
-38.409056,500,539.9088
-39.314656,500,551.007621
-35.123419,500,555.563781
-36.140535,500,560.0637
-34.641385,500,572.931867
-38.856611,500,584.222861
-32.397828,500,588.742805
-33.427619,500,593.239698
-33.398232,500,597.729934
-38.858517,500,602.218894
-35.652102,500,613.237568
-33.975081,500,617.758259
-31.676863,500,622.258276
-32.634031,500,626.754693
-29.342158,500,646.445317
-32.018927,500,650.93281
-29.134946,500,655.431355
-29.824453,500,659.906156
-22.339773,500,670.960906
-35.171787,500,675.443712
-26.600911,500,679.9476
-25.673591,500,684.446713
-21.688362,500,696.098312
-22.479111,500,700.596874
-16.902851,500,713.399626
-21.088865,500,717.929834
-25.328073,500,729.080465
-21.044778,500,733.583344
-21.477286,500,738.09396
-19.159998,500,742.558774
-20.524525,500,753.737185
-19.918063,500,758.220971
-20.788571,500,762.706323
-22.543535,500,767.200636
-17.448186,500,786.485979
-12.494139,500,790.982195
-19.918012,500,795.514056
-17.410364,500,800.009652
-16.972187,500,811.041503
-14.245962,500,815.547347
-12.553698,500,820.059569
-15.839064,500,824.556369
-18.383008,500,835.570636
-17.398228,500,840.04931
-14.798264,500,852.851326
-16.480971,500,857.352056
-12.128851,500,868.527802
-8.355833,500,873.025399
-11.386268,500,877.539343
-11.510478,500,882.045224
-8.519795,500,893.174537
-12.621524,500,897.654316
-18.01267,500,902.151386
-8.330854,500,906.652978
-6.51578,500,919.465438
-13.051549,500,930.694553
-9.737123,500,935.194435
-6.241312,500,939.690416
-7.637633,500,944.206802
-5.350347,500,955.259474
-4.072913,500,959.746605
-4.410768,500,964.24448
-5.588159,500,968.752182
-2.716651,500,982.106015
-4.758516,500,995.817955
-3.684288,500,1000.470097
0.767321,500,1005.13898
-0.672488,500,1018.51089
-0.831126,500,1023.120916
-3.625297,500,1027.622442
-2.26916,500,1032.11136
-4.912121,500,1043.137096
1.178455,500,1047.630947
-1.056942,500,1052.103934
3.59636,500,1064.938192
0.673117,500,1076.16547
7.084048,500,1080.679023
1.232819,500,1085.16665
-0.987934,500,1089.649723
3.900112,500,1100.850967
6.96559,500,1105.310851
3.991135,500,1109.811748
5.817797,500,1114.306012
