#{"t_start": 1747353787.833462, "env_id": "None"}
r,l,t
-190.868893,500,12.034382
-207.529133,500,19.628712
-219.745528,500,27.427172
-200.748871,500,35.313148
-190.80145,500,56.410658
-194.815218,500,64.10099
-204.289693,500,72.128091
-213.816993,500,80.077056
-209.137618,500,101.254944
-212.842217,500,109.236518
-189.678074,500,117.434729
-124.928836,301,122.220917
-191.960799,500,143.122234
-185.305513,500,150.931748
-192.796512,500,159.098399
-176.152214,500,167.163804
-210.973604,500,180.524583
-212.809862,500,188.77005
-205.527032,500,196.96203
-207.047537,500,204.940873
-204.734642,500,239.858554
-194.191896,500,247.917881
-182.059263,500,255.95506
-169.279811,500,263.803268
-194.973693,500,285.301324
-188.596826,500,293.145594
-191.284704,500,301.343137
-181.456436,500,309.416664
-169.271178,500,317.308682
-183.848183,500,339.251588
-212.487499,500,347.234586
-201.551497,500,355.21267
-188.812757,500,363.251879
-192.869019,500,384.996408
-178.376497,500,392.986684
-184.706585,500,400.961958
-166.811452,500,409.134644
-185.101623,500,431.130943
-173.532333,500,439.13594
-165.793136,500,447.277372
-166.815562,500,468.603309
-167.537039,500,491.044577
-179.181557,500,499.177192
-171.744552,500,507.244597
-166.379729,500,515.222355
-174.004193,500,537.678544
-155.957782,500,545.544111
-164.070007,500,553.74175
-166.097728,500,561.741995
-177.0782,500,583.863501
-179.632307,500,591.761319
-155.007196,500,599.75877
-155.494832,500,607.912002
-149.835508,500,630.082331
-160.022116,500,638.018709
-152.95392,500,645.848018
-156.127105,500,653.747275
-148.531318,500,675.701894
-158.76325,500,683.640842
-154.440251,500,691.496895
-184.507922,500,713.846125
-159.892533,500,734.671899
-144.061049,500,742.397895
-155.765237,500,750.350889
-153.231466,500,758.286918
-152.66577,500,771.473907
-144.098158,500,779.568765
-153.751532,500,787.672862
-145.608616,500,795.621214
-156.245603,500,803.588477
-155.19314,500,825.226893
-147.306346,500,833.380233
-146.657631,500,841.217853
-139.102258,500,849.207003
-142.630609,500,871.022053
-135.67462,500,879.031723
-143.148362,500,886.814937
-146.156045,500,894.744576
-162.471322,500,916.553453
-142.721636,500,924.344998
-132.461931,500,945.20046
-139.066594,500,952.978375
-128.397493,500,974.056699
-126.352172,500,982.173579
-130.267034,500,990.307459
-130.836776,500,998.089438
-124.986839,500,1020.206871
-125.975303,500,1028.161831
-124.989236,500,1036.185843
-130.845332,500,1044.193259
-127.966829,500,1066.186994
-137.136063,500,1074.093739
-130.512895,500,1082.04333
-122.473789,500,1089.9283
-123.667642,500,1103.396463
-120.237388,500,1111.207954
-120.297463,500,1119.205603
-122.655276,500,1127.064456
-125.199759,500,1148.903956
-129.459037,500,1156.755572
-125.077815,500,1177.457866
-122.044698,500,1185.393559
-111.566154,500,1206.451973
-118.974858,500,1214.43179
-109.054134,500,1222.269293
-111.809617,500,1230.220951
-128.087611,500,1252.260853
-112.87649,500,1260.288996
-118.104872,500,1268.389691
-117.249026,500,1276.471273
-117.203974,500,1298.398234
-110.540974,500,1306.294562
-104.717257,500,1314.295281
-104.52654,500,1322.170641
-117.438761,500,1330.121298
-108.932118,500,1352.064689
-110.00333,500,1360.01546
-115.390813,500,1367.999627
-117.166797,500,1376.037373
-112.455404,500,1398.209059
-99.756968,500,1418.956974
-109.629841,500,1427.259967
-105.157093,500,1435.739282
-102.619215,500,1459.398062
-101.406218,500,1467.289038
-96.88912,500,1475.389382
-100.111905,500,1483.449729
-99.100274,500,1505.774164
-96.540913,500,1513.84486
-96.70041,500,1521.787507
-92.967967,500,1529.653869
-98.095701,500,1551.824905
-105.235294,500,1559.936162
-88.389525,500,1567.958126
-91.521269,500,1576.163163
-96.909035,500,1598.12724
-95.695599,500,1606.110972
-95.633006,500,1614.074972
-92.525877,500,1622.034407
-91.716531,500,1644.239383
-85.656958,500,1665.497568
-96.089413,500,1673.416995
-111.534957,500,1681.506704
-93.735741,500,1702.519001
-89.69442,500,1710.44353
-92.299164,500,1718.359355
-85.136375,500,1726.426489
-91.276914,500,1739.833352
-89.667706,500,1747.664933
-80.339358,500,1755.7643
-88.878473,500,1763.721153
-86.575932,500,1785.711571
-90.167803,500,1793.61888
-89.405011,500,1801.872674
-91.169587,500,1810.058176
-82.574264,500,1818.170485
-79.192585,500,1840.059794
-86.980939,500,1848.030599
-85.68067,500,1856.114935
-86.531762,500,1863.997895
-81.084684,500,1899.483279
-81.744352,500,1907.454205
-79.096067,500,1915.541988
-86.397036,500,1923.652831
-78.417707,500,1944.934713
-87.656666,500,1952.928683
-81.855602,500,1961.02632
-78.778822,500,1969.053672
-76.52501,500,1991.318811
-77.61157,500,1999.576745
-77.285611,500,2007.744131
-74.167526,500,2015.736309
-83.735856,500,2037.904431
-76.315081,500,2045.93722
-78.754246,500,2054.216528
-77.029773,500,2062.244914
-75.725759,500,2084.321264
-77.672501,500,2092.35048
-73.802132,500,2100.295533
-80.629075,500,2108.342449
-83.175873,500,2143.277368
-75.979645,500,2151.366544
-75.848839,500,2159.465686
-73.507423,500,2167.644212
-71.45038,500,2190.039061
-71.534148,500,2198.487761
-74.21108,500,2206.710832
-71.002311,500,2214.761
-73.443918,500,2236.86763
-76.76489,500,2244.937191
-65.797144,500,2253.248283
-74.58219,500,2261.05066
-72.565528,500,2282.842254
-63.890318,500,2290.939324
-70.001607,500,2299.194116
-66.820067,500,2307.508586
-75.787427,500,2315.476588
-76.496165,500,2337.413783
-69.139491,500,2345.48587
-69.637738,500,2353.536151
-72.853985,500,2375.653519
-66.232362,500,2398.22889
-65.39306,500,2406.400681
-60.431904,500,2414.75403
-71.158301,500,2423.126575
-71.90485,500,2446.227279
-66.303933,500,2454.411127
-65.816772,500,2462.550433
-68.459314,500,2470.56076
-70.406618,500,2483.928527
-72.88556,500,2491.995466
-59.160535,500,2500.309401
-61.738209,500,2508.305867
-59.525311,500,2521.773604
-69.044303,500,2529.959962
-66.69679,500,2537.972536
-59.354835,500,2546.113904
-64.543974,500,2567.927229
-58.70036,500,2576.000415
-59.699628,500,2584.124121
-67.52661,500,2606.564179
-59.699975,500,2627.89958
-64.473745,500,2636.312323
-58.565086,500,2644.34586
-59.343126,500,2652.490272
-68.254217,500,2674.724509
-55.241767,500,2682.809824
-66.082595,500,2690.892994
-63.560063,500,2699.153587
-58.162839,500,2721.511721
-61.101632,500,2729.746795
-53.721405,500,2737.911529
-61.87483,500,2746.09837
-57.163038,500,2768.309873
-55.978682,500,2776.45974
-57.80003,500,2784.619394
-57.378878,500,2792.713451
-56.017378,500,2814.947681
-49.415959,500,2823.119443
-55.053603,500,2831.321176
-53.687145,500,2853.542827
-58.728416,500,2861.558054
-49.727336,500,2882.640147
-47.900621,500,2890.849618
-50.493096,500,2899.220176
-53.271695,500,2907.328639
-49.382303,500,2929.53979
-54.380343,500,2937.672864
-59.117763,500,2945.915826
-54.607107,500,2954.110787
-49.283115,500,2967.697316
-44.270006,500,2976.087393
-48.051143,500,2984.48663
-55.538426,500,2992.777693
-43.600683,500,3014.643574
-45.061062,500,3022.646952
-44.575207,500,3030.972762
-48.290113,500,3039.166637
-51.850125,500,3061.336144
-46.09359,500,3069.512511
-44.06612,500,3091.498485
-52.726897,500,3099.989173
-43.650495,500,3121.376097
-41.722076,500,3129.455016
-42.05528,500,3137.66173
-44.245387,500,3145.689659
-41.246291,500,3168.274002
-40.295501,500,3176.403179
-44.816181,500,3184.854337
-40.820109,500,3192.862794
-41.667478,500,3215.213809
-44.967552,500,3223.385406
-36.859602,500,3231.534606
-42.139489,500,3239.712016
-41.636419,500,3262.306989
-37.930403,500,3270.524765
-41.164215,500,3278.82864
-47.387957,500,3287.194391
-45.766432,500,3309.467448
-37.873265,500,3317.475319
-38.429552,500,3340.302448
-41.489857,500,3348.926474
-35.781058,500,3357.495426
-35.489329,500,3381.190276
-33.71584,500,3389.31525
-42.119324,500,3397.606766
-32.40839,500,3405.810077
-39.502274,500,3428.388138
-35.497137,500,3436.925281
-35.821382,500,3445.111072
-43.268497,500,3453.304278
-35.390662,500,3475.53942
-38.295656,500,3483.742198
-35.428731,500,3491.879898
-40.337939,500,3499.953806
-28.426495,500,3522.482318
-33.860794,500,3530.788211
-29.747943,500,3538.944586
-38.480549,500,3547.45159
-31.828926,500,3561.442954
-38.172499,500,3583.897201
-25.759996,500,3591.929902
-32.707341,500,3600.123427
-28.813511,500,3613.584771
-27.811594,500,3621.655437
-35.662647,500,3629.817224
-36.558312,500,3637.970933
-26.722866,500,3659.212558
-38.723779,500,3667.524437
-30.196738,500,3675.885338
-24.835834,500,3684.111844
-24.756341,500,3697.611115
-28.52953,500,3705.942998
-29.775663,500,3714.059444
-21.168081,500,3722.260273
-22.26986,500,3744.425251
-26.635225,500,3752.644194
-22.413112,500,3761.021934
-23.80599,500,3769.002846
-30.842244,500,3791.060146
-23.601511,500,3813.764689
-31.167832,500,3821.97333
-31.626786,500,3830.168038
-20.533299,500,3851.80668
-34.32586,500,3859.836845
-23.274209,500,3868.011265
-17.773996,500,3876.186099
-26.69562,500,3884.351862
-19.510749,500,3907.057156
-31.072939,500,3915.202697
-25.750195,500,3923.427301
-20.389199,500,3931.814979
-28.206639,500,3954.109722
-17.078377,500,3962.377446
-18.278384,500,3970.594406
-23.406139,500,3978.652374
-17.415757,500,4001.110855
-14.755381,500,4009.143017
-15.388877,500,4017.412471
-19.644705,500,4025.740474
-21.509138,500,4062.361959
-19.477,500,4070.576974
-24.765546,500,4078.800112
-16.283739,500,4087.156747
-17.373148,500,4100.758293
-12.309693,500,4108.919505
-17.520519,500,4117.190348
-26.339781,500,4125.583594
-16.732105,500,4147.43425
-13.105244,500,4155.701954
-19.950059,500,4164.060472
-13.908862,500,4172.302736
-19.497555,500,4194.645806
-12.837602,500,4202.850197
-22.521931,500,4211.248192
-17.629279,500,4219.482343
-13.678964,500,4241.950658
-14.235619,500,4250.369912
-19.962788,500,4258.802423
-22.231759,500,4267.06855
-10.040113,500,4303.300367
-12.27537,500,4311.900552
-15.191183,500,4320.494717
-11.258386,500,4329.082658
-9.654766,500,4343.408523
-8.961584,500,4351.715906
-13.522512,500,4360.063815
-13.54946,500,4368.270045
-17.295041,500,4376.525475
-19.760412,500,4390.034799
-12.69463,500,4398.396302
-14.287315,500,4406.56607
-8.59609,500,4414.866757
-20.044017,500,4437.191118
-10.126432,500,4445.793926
-8.620596,500,4454.06876
-11.777723,500,4462.608594
-10.303081,500,4485.105965
-8.066662,500,4493.367699
-6.36993,500,4501.75581
-8.350699,500,4524.489498
-4.666743,500,4545.896513
-5.234063,500,4554.211187
-7.706439,500,4562.469826
-15.10829,500,4570.69099
-11.80192,500,4593.560211
-6.890431,500,4602.169807
-7.498784,500,4610.566005
-8.421653,500,4618.968133
-8.015929,500,4641.397502
-5.04954,500,4649.84611
-1.912947,500,4658.39864
-5.204537,500,4666.683894
-2.057007,500,4680.627704
-6.550425,500,4689.054422
-4.45526,500,4697.520696
-5.631444,500,4705.742822
-2.160692,500,4727.793026
-5.504115,500,4736.080729
-1.659746,500,4744.454192
-2.372561,500,4767.400826
-3.669251,500,4781.00421
-11.321995,500,4789.304495
-5.343567,500,4797.702965
-4.791446,500,4805.939763
0.172322,500,4827.451618
-0.357934,500,4835.840792
1.605887,500,4844.30465
-8.379775,500,4852.771375
1.431625,500,4875.126834
-0.823714,500,4883.358169
1.650567,500,4891.604205
-0.573587,500,4900.106666
-6.702718,500,4908.516241
-1.182955,500,4931.067132
-3.571339,500,4939.374994
1.917289,500,4947.717052
-3.061859,500,4956.204301
-0.771977,500,4978.783114
-3.483158,500,4987.063998
2.739181,500,5010.020995
-4.172888,500,5018.338985
1.901123,500,5039.780096
2.267205,500,5048.168086
-0.481222,500,5056.672556
0.55324,500,5065.050268
1.835228,500,5087.571026
3.021415,500,5095.936671
-1.984501,500,5104.019378
2.564578,500,5112.344666
5.100515,500,5134.944571
5.054679,500,5143.368471
0.975463,500,5151.88266
2.759417,500,5160.309483
3.626399,500,5182.977952
1.987549,500,5191.197815
2.671811,500,5199.612896
1.952425,500,5207.889264
4.52649,500,5230.659364
5.120714,500,5239.086379
2.38536,500,5262.429448
-3.156794,500,5271.272629
1.521665,500,5295.425569
4.6269,500,5303.815845
-2.602171,500,5312.160848
5.483639,500,5320.701648
0.52637,500,5343.457649
4.953051,500,5351.963094
7.58122,500,5360.268832
-1.194951,500,5368.588462
5.610877,500,5391.044695
4.037034,500,5399.424426
2.756966,500,5407.777744
3.58642,500,5416.358119
5.331831,500,5424.858026
5.389667,500,5447.518533
6.619597,500,5455.82939
0.527912,500,5464.316113
5.846357,500,5472.823841
-2.228536,500,5495.460003
5.327917,500,5518.242472
3.805169,500,5526.560209
7.621536,500,5534.930259
8.165392,500,5556.677282
1.73859,500,5565.022246
2.162733,500,5573.365894
9.843226,500,5581.952041
5.995396,500,5595.657917
3.658958,500,5604.183292
9.897052,500,5612.649748
8.675991,500,5621.173388
6.497901,500,5643.76396
5.258623,500,5652.160001
5.541577,500,5660.658663
8.385164,500,5669.207445
7.143727,500,5682.896323
10.107373,500,5691.280671
4.410567,500,5699.830791
8.884376,500,5708.256079
5.020619,500,5730.499032
9.908512,500,5753.244109
10.318528,500,5761.752341
11.294192,500,5770.221528
8.257295,500,5791.695814
11.444813,500,5800.260931
8.232125,500,5808.72248
5.687979,500,5817.180155
12.474316,500,5830.688433
4.033363,500,5839.093853
8.044961,500,5847.29749
9.991786,500,5855.677224
9.42689,500,5878.025475
10.198583,500,5886.388086
6.967091,500,5894.823011
8.752852,500,5903.259686
11.909667,500,5911.601738
11.341971,500,5933.916305
12.082282,500,5942.42259
3.637599,500,5950.824304
7.992263,500,5959.032657
6.521233,500,5996.26604
4.432041,500,6004.611063
8.191704,500,6012.948788
12.945667,500,6021.514089
6.647827,500,6043.270184
14.15909,500,6051.790124
10.731424,500,6060.329352
3.807935,500,6068.78704
7.452632,500,6091.316027
7.925722,500,6099.976504
8.40396,500,6108.238758
8.671941,500,6116.769744
12.48635,500,6139.348225
4.576853,500,6147.655061
12.75967,500,6156.080019
12.138775,500,6164.357404
11.771333,500,6186.769533
5.789534,500,6195.082757
8.264805,500,6203.856579
13.978067,500,6212.666471
7.86686,500,6241.886185
11.493252,500,6250.452455
10.400789,500,6259.034479
10.381976,500,6267.270872
12.495679,500,6289.996253
13.845176,500,6298.500896
13.385105,500,6306.930127
11.20761,500,6315.483002
8.004343,500,6338.076849
12.452337,500,6346.687763
10.865577,500,6355.029642
11.732932,500,6363.580295
13.09118,500,6386.083975
14.966638,500,6394.260364
11.728451,500,6402.361963
8.177662,500,6410.713337
8.652189,500,6433.228568
15.859712,500,6441.684829
14.677225,500,6450.1612
12.949173,500,6458.64949
13.378237,500,6481.55548
11.983495,500,6503.20185
13.192713,500,6511.646521
8.715767,500,6520.161655
16.516681,500,6528.491836
10.47857,500,6550.869615
11.119743,500,6559.421029
10.052913,500,6567.883065
14.341772,500,6576.258873
15.340797,500,6589.910627
6.730501,500,6598.257858
9.814617,500,6606.58422
14.513838,500,6614.914974
12.391733,500,6628.650711
15.449033,500,6636.913552
16.170583,500,6645.237248
11.661228,500,6653.775431
14.801911,500,6675.913907
14.195804,500,6684.531054
12.774917,500,6692.932478
13.732735,500,6715.875358
14.304888,500,6737.65646
14.712207,500,6746.016894
8.329981,500,6754.351152
14.357754,500,6762.689463
13.130188,500,6784.827556
11.367581,500,6793.294473
13.590443,500,6801.663597
15.790396,500,6809.893732
15.51281,500,6832.646826
16.232721,500,6841.115943
9.788997,500,6849.714626
15.735641,500,6858.134268
14.768302,500,6880.834497
13.629869,500,6889.263054
15.840843,500,6897.606796
16.223712,500,6906.232323
15.816594,500,6928.83147
14.341356,500,6937.257733
13.333728,500,6945.562234
14.934014,500,6968.486235
10.335735,500,6976.77547
11.144842,500,6998.247878
14.427686,500,7007.053235
15.47012,500,7015.735565
14.212549,500,7024.289667
13.459794,500,7046.666436
19.779823,500,7055.297672
16.519409,500,7063.773769
14.897932,500,7072.075111
16.611336,500,7094.543356
15.379999,500,7102.864797
16.124091,500,7111.205111
16.218272,500,7119.759501
16.550041,500,7142.324114
15.60376,500,7150.599251
17.574881,500,7159.158993
18.764457,500,7168.08376
11.404457,500,7190.357934
17.01063,500,7199.135519
17.534576,500,7221.722549
19.422573,500,7230.321928
18.785537,500,7244.843782
16.015583,500,7253.272139
15.3961,500,7261.610724
14.336619,500,7269.865183
18.633134,500,7283.549944
18.517506,500,7292.23566
18.756338,500,7300.885398
19.085181,500,7309.387471
17.022275,500,7331.501666
15.798097,500,7340.004038
17.481049,500,7348.209774
16.649756,500,7356.671938
18.443376,500,7379.213546
17.164648,500,7387.635144
13.233555,500,7396.107305
16.726981,500,7404.777072
19.872808,500,7427.154021
17.363647,500,7435.60388
19.355408,500,7458.001521
16.944261,500,7466.408257
19.108947,500,7488.112339
12.387566,500,7496.428554
16.407062,500,7504.832258
18.734416,500,7513.385178
20.785447,500,7521.882278
17.288703,500,7544.580084
15.995589,500,7552.988782
19.145854,500,7561.373913
20.75493,500,7569.698205
22.036195,500,7592.298941
19.684806,500,7600.747645
19.175144,500,7609.162862
17.778403,500,7617.685854
12.307093,500,7640.213335
17.754152,500,7648.602465
16.805238,500,7657.092574
20.978232,500,7665.683774
20.061109,500,7688.111379
23.274178,500,7710.954421
21.444775,500,7719.379914
21.328491,500,7727.891692
19.621021,500,7749.20952
17.822658,500,7757.500391
17.605908,500,7765.862127
23.329625,500,7774.369823
21.792915,500,7796.968635
19.044913,500,7805.451893
20.76948,500,7813.879899
19.513504,500,7822.620791
20.679585,500,7845.301359
20.97517,500,7853.793322
20.424253,500,7862.243757
18.761556,500,7870.761066
18.078512,500,7893.290323
19.44847,500,7901.887573
16.351186,500,7910.331006
22.058367,500,7918.882923
19.955126,500,7932.911191
15.96291,500,7955.705983
22.042498,500,7964.248085
20.394854,500,7972.702247
22.073771,500,7994.301223
21.430391,500,8002.939896
17.206548,500,8011.382599
16.965498,500,8019.780215
20.266889,500,8028.30793
22.635737,500,8050.627256
22.503889,500,8058.934668
18.300976,500,8067.476976
23.240236,500,8075.795802
19.297963,500,8098.463248
20.711685,500,8106.962431
20.006151,500,8115.595676
20.828176,500,8124.391714
16.916591,500,8140.304579
22.763664,500,8149.173951
23.317446,500,8157.870886
24.346259,500,8166.272433
21.756092,500,8203.948755
18.638505,500,8212.415291
20.938968,500,8220.947156
20.583537,500,8229.380766
12.910302,500,8250.904764
24.229643,500,8259.454005
22.915285,500,8268.166402
18.025977,500,8276.774668
20.255983,500,8299.399518
22.576261,500,8307.904919
12.369761,500,8316.332643
20.404573,500,8324.896829
23.874321,500,8347.422865
18.912558,500,8355.866715
18.831391,500,8364.345443
20.842133,500,8372.898097
16.977931,500,8395.550584
24.790219,500,8404.027439
18.770759,500,8412.515833
21.806978,500,8421.250211
23.745791,500,8457.237912
18.135648,500,8465.735465
17.430439,500,8474.193739
23.090411,500,8482.529425
15.616379,500,8504.873301
21.212399,500,8513.098691
22.300232,500,8521.459678
23.494697,500,8529.888258
23.031325,500,8538.347658
20.058191,500,8560.662957
21.186634,500,8569.011401
23.989271,500,8577.456007
20.460743,500,8585.951013
21.550299,500,8608.557425
23.781875,500,8617.074394
21.120535,500,8625.5118
24.724267,500,8633.92923
21.372899,500,8656.44962
19.986587,500,8664.875662
22.02722,500,8673.320933
25.641413,500,8695.975476
19.235781,500,8717.569554
22.318642,500,8726.122934
23.829058,500,8734.568189
23.710655,500,8743.03064
24.855375,500,8763.208254
21.115087,500,8771.583159
24.313527,500,8779.890028
22.655185,500,8788.363448
21.546799,500,8802.150556
21.825199,500,8810.835758
23.361109,500,8819.313682
22.574502,500,8827.913839
23.705974,500,8850.123515
22.15672,500,8858.589265
24.434825,500,8866.771364
24.656067,500,8875.207547
23.74807,500,8888.941508
20.606418,500,8897.456081
25.925585,500,8905.906378
25.648743,500,8928.493529
24.44806,500,8950.094702
20.71127,500,8958.476918
19.267194,500,8966.904055
23.359298,500,8975.42367
21.466883,500,8997.635387
25.68603,500,9005.854446
23.963972,500,9014.3914
24.753625,500,9022.800236
23.178895,500,9045.259504
25.186093,500,9053.65346
24.914778,500,9061.848489
24.404382,500,9070.519174
25.315916,500,9079.290716
22.229247,500,9103.283026
25.278023,500,9112.138828
25.913805,500,9120.413183
24.205926,500,9128.855246
24.319094,500,9151.861937
26.573516,500,9160.191201
19.504158,500,9182.978592
24.211822,500,9191.511961
21.521238,500,9213.07349
25.264756,500,9221.51887
23.925431,500,9230.08699
20.25889,500,9238.681641
25.164011,500,9261.202136
23.356118,500,9269.860898
24.637394,500,9278.417575
25.885343,500,9286.976028
22.616791,500,9309.490911
25.235521,500,9318.084023
25.378473,500,9326.533327
26.617982,500,9334.829398
24.221329,500,9357.529184
24.080204,500,9365.925072
26.757761,500,9374.423688
24.458871,500,9382.741964
27.87571,500,9396.293348
22.572833,500,9404.739744
25.431087,500,9427.811446
25.510922,500,9436.21794
25.753305,500,9449.742107
25.09591,500,9458.275407
23.446939,500,9466.662779
26.852534,500,9475.204313
25.880806,500,9497.120692
24.447361,500,9505.592621
27.013076,500,9514.175728
24.39659,500,9522.599298
26.980449,500,9544.840778
25.434728,500,9553.406364
25.488348,500,9562.032265
25.340889,500,9570.475755
27.497125,500,9578.822093
25.91041,500,9601.32673
27.458029,500,9609.670342
27.264848,500,9618.062665
23.120485,500,9626.589965
23.257534,500,9649.10746
25.410416,500,9671.829494
26.195705,500,9680.42362
26.784912,500,9689.017918
25.283111,500,9710.783355
23.989716,500,9719.108723
26.565898,500,9727.537735
26.978098,500,9736.049608
27.135008,500,9758.301529
23.844003,500,9766.554426
25.396634,500,9774.876956
25.923314,500,9783.116524
27.3337,500,9805.694496
27.734489,500,9814.101054
27.253241,500,9822.815373
26.031312,500,9831.312701
26.976094,500,9853.943269
24.609829,500,9862.342396
25.963416,500,9870.802752
20.501877,500,9879.345441
25.568465,500,9901.965776
27.284071,500,9924.57998
24.622757,500,9932.96443
25.857741,500,9941.457432
23.489586,500,9963.295531
28.335729,500,9971.734076
26.688779,500,9980.203544
26.443645,500,9988.655336
27.519587,500,10011.030022
27.582797,500,10019.49091
24.181658,500,10028.510607
23.171531,500,10037.066682
25.609779,500,10061.915532
27.101971,500,10070.496492
23.62613,500,10079.020264
26.543704,500,10087.441622
28.247533,500,10110.090951
28.485744,500,10118.624189
28.171627,500,10127.179647
23.900614,500,10135.83931
25.21385,500,10144.089386
25.853828,500,10180.378877
27.661099,500,10188.78105
25.967995,500,10197.320479
25.578581,500,10205.661358
21.16798,500,10227.24013
26.68201,500,10235.680369
28.522431,500,10244.05846
23.530467,500,10252.581595
28.282341,500,10275.204311
29.572427,500,10283.831268
27.653645,500,10292.319569
26.092631,500,10300.901324
28.682909,500,10323.670247
27.07687,500,10332.170843
27.209697,500,10340.739771
21.966179,500,10349.237951
24.139703,500,10363.065998
26.72137,500,10371.525262
25.563606,500,10380.074785
24.038737,500,10388.543505
23.476178,500,10416.908558
26.848483,500,10425.365605
26.721484,500,10433.942044
26.039954,500,10442.407461
29.612403,500,10463.921908
26.049546,500,10472.347007
20.801702,500,10480.523706
27.492164,500,10488.968305
25.030106,500,10502.540293
28.040152,500,10510.988696
28.750906,500,10519.479479
28.623045,500,10528.030921
24.499457,500,10550.277924
26.162578,500,10558.530572
22.490362,500,10567.07155
28.968395,500,10575.500844
24.379048,500,10589.322387
23.914157,500,10597.772866
29.755795,500,10606.227407
28.456088,500,10614.617548
24.926713,500,10637.043091
29.792402,500,10658.491522
28.172203,500,10666.845939
27.348345,500,10675.458802
25.515966,500,10683.913036
26.173865,500,10706.202673
28.444555,500,10714.567579
26.593624,500,10723.027626
25.054269,500,10731.443561
26.751928,500,10754.265909
28.327781,500,10762.855584
23.744764,500,10771.18758
22.763824,500,10779.404301
30.856168,500,10802.008163
29.48562,500,10810.330996
28.964807,500,10818.710189
29.10473,500,10827.101937
28.383636,500,10849.794508
30.443964,500,10858.275441
25.871834,500,10866.905738
28.882105,500,10889.723042
27.213134,500,10911.244933
28.626643,500,10919.725214
30.523074,500,10928.003431
28.67612,500,10936.623659
31.316355,500,10959.428889
27.404241,500,10967.905621
28.284221,500,10976.827267
27.714053,500,10985.611919
27.001156,500,11001.103118
28.591522,500,11009.714964
25.681481,500,11018.446586
16.597694,500,11026.937613
27.833266,500,11050.297266
26.988552,500,11058.757035
26.440766,500,11067.216934
30.147691,500,11075.888114
28.321823,500,11098.417699
27.921271,500,11107.053485
27.935178,500,11115.564841
26.835113,500,11138.390296
28.590155,500,11159.96846
31.119143,500,11168.670367
27.260935,500,11176.949787
27.573608,500,11185.473924
28.097378,500,11193.889215
27.973479,500,11216.243026
19.44604,500,11224.630755
29.552283,500,11233.256709
29.10495,500,11241.727861
30.853544,500,11264.579921
29.343978,500,11273.025261
27.362864,500,11281.627765
26.281911,500,11290.011323
29.215782,500,11312.753826
27.402868,500,11321.190859
30.98555,500,11329.735689
30.684199,500,11338.003571
25.974477,500,11360.474105
29.631918,500,11368.823246
27.369973,500,11391.360518
30.273321,500,11399.732739
27.986532,500,11421.60675
29.275047,500,11430.27869
29.966967,500,11438.641586
22.797121,500,11446.987025
28.921123,500,11469.456477
30.920082,500,11477.869136
28.915429,500,11486.237517
30.122141,500,11494.825224
31.17238,500,11517.536459
25.8329,500,11525.950837
26.745272,500,11534.364447
29.712023,500,11542.957473
29.001161,500,11565.602083
29.540937,500,11574.180616
31.930076,500,11582.434383
28.333704,500,11590.735029
27.784957,500,11613.530117
30.444888,500,11622.152833
31.92223,500,11644.907972
28.416062,500,11653.405635
28.164739,500,11675.204147
31.021762,500,11683.608808
30.601887,500,11692.025258
29.601374,500,11700.514486
31.279002,500,11708.91243
28.971152,500,11731.592066
30.262231,500,11739.987705
28.090532,500,11748.494662
31.384012,500,11757.094282
28.629405,500,11779.982346
27.385917,500,11788.397454
25.25387,500,11796.75415
27.799117,500,11805.235621
30.190753,500,11827.654145
28.679525,500,11836.202479
29.218436,500,11844.696918
27.513593,500,11852.857751
31.007629,500,11875.517072
31.681303,500,11898.294256
26.53761,500,11906.78433
31.186344,500,11915.462427
27.217004,500,11937.311959
25.809756,500,11946.093728
28.734594,500,11954.828376
24.140999,500,11963.561772
28.44632,500,11979.165201
30.387636,500,11987.722444
28.884418,500,11996.296375
31.586721,500,12004.703615
30.966831,500,12027.39414
31.270417,500,12036.133795
32.211069,500,12044.488453
29.985818,500,12053.119938
26.331312,500,12075.677346
26.006301,500,12084.084089
28.529408,500,12092.433869
