#{"t_start": 1747672901.0000098, "env_id": "None"}
r,l,t
-786.472442,500,13.838758
-759.907744,500,21.082203
-420.96658,313,25.909061
-812.824013,500,33.294101
-787.692041,500,54.455065
-693.154191,500,62.402458
-721.218763,500,69.862324
-632.464032,500,77.61566
-617.785928,500,90.384224
-874.002453,500,97.961875
-919.486783,500,105.666209
-405.379025,275,109.963798
-787.363201,500,117.672927
-750.777576,500,138.371078
-747.820474,500,146.314548
-781.232473,500,153.563502
-553.899738,443,160.008265
-595.329147,500,180.835639
-666.886261,500,188.243617
-107.348433,70,189.348306
-830.667211,500,197.308621
-862.605109,500,221.132382
-539.602858,500,235.004289
-589.544438,500,242.551212
-808.637069,500,250.911943
-803.412111,500,258.61958
-912.391968,500,279.829726
-748.791368,500,288.091338
-742.961928,500,295.192056
-640.280242,500,302.354688
-1034.095047,500,316.250584
-534.254455,402,322.129813
-636.637975,500,329.443041
-560.753164,500,336.911889
-821.666142,500,351.020545
-327.572041,244,354.901473
-628.943015,500,362.439837
-907.18045,500,369.8483
-484.077321,500,376.948044
-670.902677,500,389.811828
-670.517686,500,397.350067
-755.454806,500,405.226991
-881.700872,500,426.914912
-687.799314,500,447.995205
-617.373179,500,455.692856
-729.990083,500,463.048911
-666.436683,500,471.406956
-515.058492,500,492.362678
-549.617335,500,499.692586
-863.054166,500,507.25892
-589.774144,500,514.843459
-734.488779,500,528.97341
-553.692537,500,536.270685
-526.381131,500,543.903069
-547.610469,500,551.345036
-559.984941,500,563.806609
-585.497137,500,571.293507
-672.015377,500,578.143182
-525.300668,500,585.921742
-676.823495,500,606.782357
-532.438725,500,614.149133
-775.298069,500,621.535612
-542.831149,500,637.592041
-515.768098,500,651.494047
-855.824779,500,658.719635
-503.61274,500,665.905594
-494.616669,500,673.191194
-988.217676,500,680.425243
-569.246915,500,701.675728
-680.457108,500,708.845999
-661.03504,500,716.107838
-574.444401,500,723.596536
-608.682745,500,737.246299
-771.720537,500,744.571141
-506.174001,500,751.667763
-619.541615,500,758.976929
-588.201156,500,773.010809
-507.795959,500,780.330043
-518.886771,500,787.599026
-726.57006,500,794.943785
-579.558879,500,808.512277
-603.77659,500,816.170548
-647.984949,500,833.744626
-613.998768,500,841.67826
-723.361159,500,856.934779
-624.934777,500,864.800114
-466.419167,500,871.754797
-482.520885,500,878.878518
-554.366841,500,890.99632
-466.701543,500,898.258126
-609.18787,500,905.744907
-693.695545,500,913.342666
-737.651065,500,935.356704
-642.279698,500,942.920947
-465.612411,500,950.398132
-646.609891,500,958.114407
-638.367094,500,972.026464
-677.348783,500,979.528687
-548.105314,500,986.743372
-546.724289,500,994.159943
-581.892852,500,1006.700553
-473.278993,500,1013.795067
-553.942016,500,1032.86831
-558.562254,500,1040.039331
-482.663322,500,1052.459462
-506.929385,500,1059.975096
-561.856589,500,1067.676422
-572.260716,500,1074.949968
-554.39099,500,1082.092777
-437.467958,500,1095.967793
-619.379336,500,1102.968039
-436.71589,500,1110.206969
-493.674531,500,1117.694571
-528.516617,500,1138.679786
-436.50048,500,1146.229683
-570.090097,500,1153.993069
-470.374827,500,1161.493678
-469.583939,500,1174.572976
-481.18873,500,1182.172718
-638.659401,500,1189.558956
-669.4977,500,1197.024016
-478.593315,500,1218.045913
-552.676099,500,1236.865329
-617.140632,500,1244.098123
-453.037174,500,1251.138689
-513.016858,500,1272.139387
-530.949591,500,1279.400045
-486.163679,500,1287.049123
-840.019646,500,1294.633568
-635.840181,500,1315.555176
-490.018687,500,1322.776791
-486.973074,500,1330.2681
-506.563356,500,1337.894293
-568.856207,500,1352.754915
-497.586438,500,1360.041797
-487.536758,500,1367.575872
-528.098596,500,1375.122011
-594.197403,500,1389.12963
-530.160127,500,1396.572562
-470.468867,500,1404.069956
-500.936184,500,1411.53589
-474.478078,500,1424.057861
-521.2673,500,1441.341034
-533.539235,500,1449.192401
-718.533564,500,1456.934553
-426.116981,500,1477.950645
-577.625101,500,1485.771304
-398.005813,500,1493.462141
-473.386629,500,1500.738714
-409.652461,500,1514.748707
-560.014961,500,1521.847844
-449.293699,500,1529.159842
-445.019412,500,1536.399749
-537.348081,500,1543.580778
-474.964426,500,1557.606206
-691.384185,500,1565.354711
-716.709926,500,1572.9171
-495.507521,500,1580.408104
-792.174177,500,1601.952709
-583.798858,500,1609.461434
-409.444622,500,1616.938237
-560.217126,500,1624.879512
-469.41935,500,1659.764602
-562.787038,500,1667.401166
-492.068734,500,1675.194886
-431.223983,500,1683.045825
-653.604841,500,1703.73043
-251.328145,331,1708.567532
-767.554582,500,1716.380188
-547.122052,500,1724.161015
-464.464513,500,1745.082554
-505.737415,500,1752.645297
-475.143359,500,1759.858267
-513.865804,500,1767.276847
-429.344731,500,1791.109208
-449.449956,500,1799.348125
-569.310677,500,1807.611669
-577.5423,500,1816.245792
-590.877741,500,1838.281385
-483.561824,500,1846.790376
-482.734936,500,1854.264503
-633.782514,500,1861.779466
-468.163882,500,1881.200588
-495.384499,500,1901.445316
-616.303108,500,1908.469928
-402.022107,500,1915.783056
-644.917293,500,1923.545724
-444.442261,500,1945.411198
-572.026903,500,1953.058852
-439.759199,500,1960.481473
-396.509733,500,1968.044039
-578.458466,500,1981.823387
-839.250376,500,1989.014733
-587.614429,500,1996.342853
-622.480623,500,2003.675617
-387.445619,500,2017.495758
-511.795142,500,2024.895544
-512.065826,500,2032.269344
-418.170344,500,2039.689617
-575.594213,500,2053.842973
-452.4249,500,2061.442281
-616.725698,500,2068.878767
-498.841829,500,2092.125388
-463.754165,500,2106.272914
-475.562615,500,2113.732323
-553.040379,500,2120.753649
-544.214328,500,2128.278529
-414.176672,500,2142.19656
-448.241277,500,2149.523599
-378.184527,500,2156.78709
-568.484598,500,2164.562339
-382.320866,500,2178.698246
-390.805868,500,2185.95594
-445.209922,500,2193.314158
-447.753969,500,2200.314641
-622.660701,500,2214.094711
-504.380724,500,2221.135778
-395.07402,500,2228.597088
-704.730966,500,2235.945713
-562.443167,500,2256.478645
-372.614362,500,2263.723846
-395.843638,500,2270.798686
-483.380217,500,2292.027901
-326.015049,500,2299.702681
-583.304817,500,2320.555702
-472.127897,500,2328.406084
-528.513442,500,2335.949789
-396.400055,500,2343.484893
-377.825998,500,2364.546325
-491.317722,500,2372.38937
-448.509095,500,2380.186487
-403.91751,500,2387.584026
-596.297172,500,2409.252161
-406.137203,500,2416.437104
-525.512475,500,2423.756466
-461.983919,500,2431.176941
-401.098623,500,2444.843896
-339.285107,500,2451.927488
-321.144353,500,2459.17836
-641.345481,500,2466.525552
-518.764847,500,2480.230071
-599.836252,500,2487.397588
-381.823917,500,2509.41229
-564.338451,500,2517.196859
-511.261421,500,2537.918975
-545.902567,500,2545.384781
-331.644338,500,2552.7394
-286.582696,500,2559.970149
-361.584975,500,2581.751335
-421.57735,500,2589.627646
-405.7945,500,2597.254095
-578.25301,500,2604.719791
-425.575425,500,2626.16904
-395.322872,500,2633.942215
-445.147493,500,2641.831581
-360.703437,500,2649.382932
-438.383586,500,2663.862127
-576.876159,500,2671.269464
-390.710289,500,2678.550715
-579.748719,500,2685.729735
-389.8442,500,2698.884625
-636.582641,500,2706.137468
-372.0945,500,2728.277467
-577.290964,500,2736.872718
-353.1185,500,2759.251354
-632.304122,500,2767.151253
-435.466359,500,2774.886233
-485.147681,500,2782.460626
-468.965092,500,2790.057878
-358.474423,500,2804.158613
-339.990621,500,2811.481038
-532.894816,500,2818.675239
-521.101852,500,2825.694912
-449.937029,500,2846.526128
-454.855899,500,2853.759907
-349.020518,500,2861.189341
-575.393797,500,2868.756017
-313.453458,500,2882.785275
-437.760014,500,2890.129191
-480.798027,500,2897.464261
-513.056026,500,2904.654819
-494.58268,500,2918.173268
-427.819398,500,2944.284918
-325.834367,500,2951.596273
-373.245179,500,2959.008559
-480.795313,500,2971.538823
-320.046699,500,2978.89763
-408.992598,500,2986.449771
-437.687508,500,2994.304585
-538.23196,500,3015.446088
-594.554294,500,3022.672093
-446.953501,500,3029.938474
-807.042855,500,3037.775332
-399.817601,500,3059.013345
-699.334881,500,3066.663383
-497.911671,500,3074.473996
-392.96355,500,3082.547935
-342.658945,500,3103.845033
-452.689734,500,3111.243407
