#{"t_start": 1744793511.0277276, "env_id": "None"}
r,l,t
-219.754543,500,7.355564
-248.912816,500,11.765318
-236.374393,500,16.161616
-194.700233,500,20.594811
-218.752783,500,31.698595
-214.313264,500,36.201292
-218.708459,500,40.672741
-202.159337,500,45.136278
-197.039247,500,56.0835
-215.328184,500,60.546718
-192.978832,500,73.522073
-193.629075,500,78.033223
-195.230916,500,89.00362
-198.131214,500,93.483822
-200.816915,500,97.939502
-198.103929,500,102.476431
-198.706848,500,113.643879
-189.003325,500,118.128014
-198.56127,500,122.636384
-210.911693,500,127.160192
-197.017887,500,153.397141
-190.20098,500,157.933674
-182.494185,500,162.447815
-196.407321,500,166.948534
-178.091442,500,177.906276
-185.100584,500,182.40384
-183.399123,500,186.891442
-190.859266,500,191.41204
-226.597364,500,202.655171
-206.55572,500,207.186555
-222.843303,500,220.187445
-202.214191,500,224.668137
-239.333922,500,235.865841
-200.039503,500,240.386605
-199.620036,500,244.889701
-185.984457,500,249.40744
-175.941855,500,261.95278
-162.983959,500,266.520387
-188.913616,500,271.039515
-174.520559,500,275.582536
-191.608299,500,301.457006
-196.429123,500,306.006643
-195.761418,500,310.518125
-178.696315,500,315.018696
-202.936088,500,319.556323
-167.474156,500,332.572307
-171.122481,500,337.097336
-178.473888,500,341.62498
-193.634389,500,346.155478
-162.621679,500,357.115276
-181.704795,500,370.140868
-177.024655,500,374.671395
-167.461753,500,379.164076
-167.574684,500,390.317752
-152.721603,500,394.811639
-192.000453,500,399.313682
-182.503953,500,403.81591
-160.37131,500,414.988751
-159.724386,500,419.503293
-162.470317,500,424.023279
-167.793876,500,437.082028
-159.369832,500,448.144064
-168.619291,500,452.647558
-168.735705,500,457.159993
-155.104593,500,461.677435
-203.709899,500,476.812999
-170.922709,500,481.355006
-167.17815,500,485.916561
-173.290956,500,490.444038
-173.71871,500,501.366949
-152.234883,500,513.942318
-154.591064,500,518.497539
-183.488821,500,523.05182
-146.328753,500,534.072646
-172.110488,500,538.588517
-180.912234,500,543.115449
-161.683316,500,547.671414
-145.870995,500,559.630135
-164.880125,500,564.38208
-150.311136,500,569.109307
-154.156881,500,582.68217
-150.210213,500,594.814609
-142.088233,500,599.549877
-143.058793,500,604.248757
-154.865796,500,608.803582
-163.729578,500,613.322119
-138.784553,500,624.495371
-153.820242,500,629.024306
-135.947021,500,633.557038
-139.689289,500,638.106704
-148.275162,500,657.443165
-146.904058,500,661.969576
-134.574807,500,666.48994
-132.86644,500,671.036129
-151.563438,500,682.135027
-132.996157,500,686.647729
-154.294911,500,691.176202
-144.37458,500,695.691857
-150.829331,500,706.677835
-136.513088,500,711.207675
-132.073085,500,724.311017
-164.51247,500,728.832703
-131.924863,500,744.45242
-134.73888,500,748.972051
-138.182174,500,753.494772
-139.948653,500,758.032338
-150.104932,500,769.192138
-134.403178,500,773.733527
-130.47614,500,778.256118
-123.386895,500,782.804702
-122.713262,500,802.447667
-141.059351,500,806.979997
-136.707508,500,811.537105
-116.325244,500,816.071928
-128.301053,500,827.159678
-124.298344,500,831.696942
-129.318264,500,836.215416
-136.729265,500,840.732001
-139.141357,500,851.963057
-129.025019,500,856.535031
-119.155759,500,869.694595
-129.718459,500,874.251801
-129.893027,500,885.484897
-124.340522,500,890.054319
-114.314771,500,894.618116
-123.606595,500,899.127098
-125.154397,500,910.227119
-116.303484,500,914.737944
-116.41512,500,919.279342
-115.583149,500,923.850421
-109.694626,500,937.118845
-113.504552,500,948.215007
-123.479955,500,952.737595
-126.0138,500,957.287817
-137.808641,500,961.805999
-114.978487,500,972.964348
-119.08707,500,977.536651
-116.25161,500,982.079247
-114.876778,500,986.627392
-119.903149,500,997.742948
-102.533853,500,1011.006357
-117.858813,500,1015.550182
-121.444197,500,1020.102494
-104.363362,500,1031.413579
-108.242258,500,1035.994712
-104.431293,500,1040.547377
-107.853911,500,1045.071652
-101.369604,500,1056.246908
-114.356356,500,1060.793533
-121.490176,500,1065.335555
-110.876222,500,1078.740417
-102.639811,500,1089.925566
-100.049855,500,1094.503031
-121.547731,500,1099.070047
-106.462261,500,1103.622848
-105.570905,500,1114.829231
-103.606635,500,1119.438175
-101.53393,500,1123.995227
-100.561347,500,1128.542544
-102.384846,500,1139.921729
-97.261383,500,1153.382015
-96.843031,500,1157.939322
-106.948766,500,1162.479855
-105.098955,500,1175.606161
-111.965356,500,1180.169664
-96.475713,500,1184.737945
-95.348886,500,1189.328113
-101.894367,500,1203.987596
-94.128297,500,1208.59391
-92.206786,500,1213.187274
-96.889011,500,1226.752632
-120.684505,500,1231.363303
-110.898366,500,1242.671285
-87.782994,500,1247.210885
-90.402957,500,1251.814467
-106.400533,500,1256.381365
-91.651172,500,1267.594764
-85.455833,500,1272.178579
-107.938862,500,1276.762381
-96.748061,500,1281.332309
-102.742584,500,1301.460711
-95.357311,500,1306.050021
-86.22312,500,1310.631296
-87.710736,500,1315.229631
-84.413589,500,1326.455844
-97.657175,500,1331.054737
-92.060041,500,1335.64365
-101.777464,500,1340.25574
-97.180176,500,1351.557559
-90.78521,500,1356.155127
-86.492325,500,1369.767487
-89.652676,500,1374.372265
-99.293194,500,1385.503367
-88.103552,500,1390.10606
-83.054901,500,1394.698658
-78.101083,500,1399.339256
-86.78795,500,1410.507557
-94.909212,500,1415.088049
-78.932927,500,1419.683367
-84.057794,500,1424.298825
-85.474271,500,1444.479742
-76.886962,500,1449.107802
-85.857738,500,1453.729241
-87.078424,500,1458.30206
-84.382461,500,1469.610591
-85.442742,500,1474.209283
-79.630979,500,1478.823474
-89.339782,500,1483.442498
-87.26817,500,1494.66673
-80.79975,500,1499.317027
-77.729782,500,1512.932214
-106.62157,500,1517.787483
-77.699202,500,1534.341572
-80.580135,500,1539.152034
-82.13093,500,1543.963091
-90.360978,500,1548.782393
-84.998485,500,1553.637249
-75.819146,500,1566.787369
-75.717394,500,1571.424802
-89.034711,500,1576.059145
-87.78744,500,1589.65523
-96.247396,500,1602.527678
-74.536348,500,1607.162222
-79.86746,500,1611.815827
-80.646508,500,1616.462789
-79.017283,500,1627.653437
-76.599256,500,1632.311336
-85.085654,500,1636.960335
-77.284828,500,1641.583524
-75.808955,500,1652.753326
-90.704075,500,1666.313276
-73.409982,500,1670.961274
-75.18274,500,1675.579799
-67.190874,500,1688.707435
-71.774653,500,1693.34973
-84.182166,500,1697.983526
-68.425675,500,1702.611359
-72.21726,500,1713.799479
-84.792333,500,1718.464837
-89.656922,500,1723.090897
-78.389034,500,1736.648586
-74.618025,500,1752.399578
-69.519947,500,1757.071409
-68.247629,500,1761.706014
-85.421082,500,1766.408456
-71.069198,500,1780.864075
-67.15465,500,1785.497448
-64.282452,500,1790.146319
-72.867722,500,1794.787022
-72.750779,500,1805.994413
-70.847815,500,1819.729717
-73.902686,500,1824.410725
-82.961417,500,1829.062532
-66.706543,500,1848.304549
-77.2882,500,1852.996182
-67.195129,500,1857.642748
-67.444796,500,1862.310736
-61.124906,500,1866.967904
-69.24672,500,1878.367968
-59.085845,500,1883.044446
-69.241527,500,1896.696939
-63.71571,500,1901.362478
-57.977307,500,1917.230436
-64.111199,500,1921.898759
-64.850123,500,1926.569122
-68.943812,500,1931.222893
-70.944843,500,1942.586855
-61.880702,500,1947.264043
-66.248918,500,1951.93288
-70.90467,500,1956.607166
-71.241734,500,1976.943511
-60.265345,500,1981.627522
-58.207392,500,1986.285607
-60.645383,500,1990.979483
-62.617076,500,2002.222492
-58.740262,500,2006.897843
-72.810379,500,2011.562225
-57.222535,500,2016.202068
-63.878814,500,2027.588494
-56.218153,500,2032.262115
-60.873129,500,2045.794422
-58.998507,500,2050.457715
-62.2694,500,2061.771747
-61.326278,500,2066.432635
-64.349813,500,2071.131812
-65.318639,500,2075.8544
-60.198095,500,2087.17868
-56.318329,500,2091.90945
-63.213037,500,2096.594042
-55.094574,500,2101.256983
-55.976519,500,2121.460636
-64.432205,500,2126.119272
-67.701427,500,2130.786821
-52.01901,500,2135.492688
-53.668706,500,2148.159311
-70.783408,500,2152.856785
-56.950613,500,2157.525785
-55.632586,500,2162.221925
-60.138555,500,2166.945775
-55.969193,500,2178.218444
-52.882611,500,2191.754412
-54.192327,500,2196.45179
-59.357926,500,2201.107577
-56.302215,500,2212.372728
-48.739691,500,2217.055837
-62.545756,500,2221.755653
-54.536899,500,2226.436302
-56.451951,500,2237.865875
-47.117909,500,2242.547329
-57.324012,500,2247.236005
-54.526528,500,2260.812634
-53.106763,500,2272.139522
-52.270719,500,2276.844071
-51.760899,500,2281.550374
-49.90107,500,2286.231356
-56.211675,500,2297.588597
-50.339065,500,2302.2898
-60.430392,500,2306.967321
-47.532738,500,2311.691376
-55.604668,500,2323.198323
-44.794597,500,2336.779375
-51.935484,500,2341.47037
-44.214231,500,2346.162371
-54.359626,500,2357.655891
-48.245592,500,2362.349704
-48.656698,500,2367.031411
-49.632621,500,2371.700514
-55.751217,500,2387.742208
-48.916073,500,2392.45118
-53.540355,500,2397.153698
-58.146087,500,2410.755226
-58.093957,500,2422.046686
-53.371545,500,2426.754326
-43.995169,500,2431.458161
-47.61682,500,2436.189943
-54.604014,500,2449.341582
-45.8802,500,2454.019529
-60.802078,500,2458.727437
-36.508864,500,2463.42799
-43.529193,500,2475.883134
-42.452214,500,2490.491199
-43.235198,500,2495.414701
-41.059849,500,2500.375262
-37.795375,500,2505.306977
-40.03523,500,2517.035559
-46.18466,500,2521.73654
-45.199357,500,2526.465956
-46.526776,500,2531.168867
-35.654107,500,2542.651944
-44.560996,500,2547.367838
-42.469145,500,2560.937615
-42.954055,500,2565.655308
-36.655597,500,2577.034813
-44.175425,500,2581.756088
-41.201652,500,2586.468382
-48.192845,500,2591.147813
-47.776047,500,2602.986974
-39.143904,500,2607.708762
-34.355282,500,2612.420187
-38.797095,500,2617.150017
-48.752854,500,2637.388151
-46.243555,500,2642.131525
-29.249581,500,2646.844051
-35.012419,500,2651.571855
-49.498684,500,2662.870528
-42.407609,500,2667.57251
-33.041494,500,2672.286068
-36.068192,500,2677.016504
-27.317179,500,2688.308828
-40.048119,500,2693.027754
-27.721558,500,2706.624336
-36.26613,500,2711.370611
-39.641326,500,2722.747019
-35.843738,500,2727.484364
-31.376317,500,2732.234726
-32.482115,500,2736.955946
-28.321363,500,2748.355883
-53.233286,500,2753.112333
-30.709524,500,2757.836628
-35.730604,500,2762.569276
-29.689276,500,2782.837631
-29.9988,500,2787.553029
-31.215916,500,2792.249469
-34.428365,500,2796.975536
-29.566433,500,2801.714383
-42.53486,500,2813.079455
-45.804888,500,2817.778807
-35.362992,500,2822.536634
-33.108756,500,2827.302871
-30.638317,500,2838.664133
-34.475988,500,2852.327534
-24.994547,500,2857.038085
-40.871108,500,2861.783764
-28.426095,500,2873.188497
-24.812661,500,2877.922592
-32.542458,500,2882.651892
-30.199768,500,2887.39063
-26.441383,500,2898.737397
-30.908477,500,2903.48629
-26.324762,500,2908.237878
-21.458075,500,2921.954581
-35.038161,500,2941.56465
-20.23518,500,2946.270757
-27.332979,500,2951.033047
-24.959003,500,2955.805789
-33.950395,500,2967.207881
-26.968493,500,2971.969496
-23.300679,500,2976.707375
-31.516719,500,2981.457298
-23.613819,500,2994.76376
-43.722469,500,3008.463671
-30.597955,500,3013.218032
-21.785244,500,3018.016501
-22.395973,500,3035.797421
-21.121633,500,3040.544643
-18.269084,500,3045.296366
-45.284817,500,3050.052215
-21.320884,500,3061.400789
-21.956872,500,3066.126717
-16.669735,500,3070.87834
-31.547543,500,3084.61756
-38.400465,500,3096.048684
-28.363382,500,3100.838481
-23.479731,500,3105.607712
-16.61604,500,3110.386386
-23.733494,500,3121.78565
-13.90423,500,3126.526
-20.816594,500,3131.281332
-20.846502,500,3136.077343
-15.825895,500,3140.825294
-16.440261,500,3163.078031
-32.98682,500,3167.836838
-20.015244,500,3172.593138
-17.14056,500,3177.409117
-19.707266,500,3188.961012
-17.151227,500,3193.717719
-27.085937,500,3198.510709
-16.136726,500,3203.309507
-16.588749,500,3214.633687
-20.444752,500,3219.389896
-11.3016,500,3233.145914
-21.331696,500,3237.89797
-19.986243,500,3250.408926
-17.535636,500,3255.143481
-28.482775,500,3259.951238
-16.534262,500,3264.704584
-27.115244,500,3276.158624
-23.847038,500,3280.920281
-23.013675,500,3285.698291
-15.499057,500,3290.480313
-27.35711,500,3310.916818
-11.255879,500,3315.702355
-16.003908,500,3320.473932
-24.885388,500,3325.235755
-14.20893,500,3336.78679
-15.074636,500,3341.548507
-9.978986,500,3346.330943
-21.369356,500,3351.101502
-10.745837,500,3362.482824
-11.53545,500,3367.265697
-15.144228,500,3381.081421
-8.510884,500,3385.887911
-9.616312,500,3399.248777
-12.813783,500,3404.024128
-19.150955,500,3408.76705
-23.954898,500,3413.559367
-28.526282,500,3425.087004
-11.230871,500,3429.82182
-8.006305,500,3434.59602
-13.06642,500,3439.56224
-14.538672,500,3454.368418
-18.498029,500,3470.372781
-15.579516,500,3475.341086
-11.066118,500,3480.32833
-12.218633,500,3485.191995
-16.146453,500,3498.780715
-9.654273,500,3503.535969
-8.287058,500,3508.276475
-9.758856,500,3513.068038
-10.242283,500,3524.494475
-10.368514,500,3538.22876
-6.338223,500,3543.036326
-12.311676,500,3547.817961
-6.829548,500,3559.535523
-11.955645,500,3564.309048
-15.968523,500,3569.075209
-8.099465,500,3573.871708
-3.34309,500,3585.262068
-21.626322,500,3590.0485
-13.004544,500,3594.86255
-7.953879,500,3608.613659
-6.033084,500,3620.150333
-8.577485,500,3624.927698
-5.325068,500,3629.734257
-5.72553,500,3634.559583
-6.468145,500,3646.112139
-13.201464,500,3650.953419
-13.578481,500,3655.740546
-15.003813,500,3660.528392
-3.647436,500,3671.885632
-4.383688,500,3685.878237
-13.300691,500,3690.658158
-3.012097,500,3695.467384
-5.719556,500,3706.815253
-8.500832,500,3711.578759
-8.807034,500,3716.371868
-4.625599,500,3721.211632
-13.514651,500,3732.611647
-4.482048,500,3737.401604
-12.098824,500,3742.22829
-7.091582,500,3756.006327
-7.659759,500,3760.825649
-2.769833,500,3780.601802
-6.333469,500,3785.378879
-6.891425,500,3790.141061
-5.198829,500,3794.935398
-3.160334,500,3806.527397
-9.450736,500,3811.355464
-7.151186,500,3816.169225
-8.654492,500,3820.993501
-7.572198,500,3841.412932
0.231481,500,3846.232655
-5.296199,500,3851.024089
-2.589549,500,3855.822421
-7.053614,500,3875.984323
-4.633846,500,3880.790763
-10.238074,500,3885.582528
-3.806877,500,3890.379215
-21.700953,500,3901.948061
-5.493563,500,3906.774402
-4.792398,500,3920.602487
1.018888,500,3925.411431
-4.739859,500,3936.764829
-4.186485,500,3941.571212
-7.227708,500,3946.372511
-5.94629,500,3951.174056
-5.492204,500,3962.642632
-3.7075,500,3967.435057
-6.942371,500,3972.235729
1.925274,500,3977.026491
-16.154617,500,4006.239929
-1.031914,500,4011.031713
2.254221,500,4015.828324
-1.839866,500,4020.584033
-1.309712,500,4032.012661
-5.229744,500,4036.83692
3.942255,500,4041.605868
-2.592714,500,4046.406042
-9.900161,500,4057.961337
2.090123,500,4062.784053
-0.104644,500,4076.597348
-9.886274,500,4081.41711
-3.070734,500,4092.796395
-3.378976,500,4097.562332
2.416619,500,4102.342611
-4.923328,500,4107.148615
3.938361,500,4111.954387
-23.66074,500,4123.356956
-2.61788,500,4128.158624
-7.223867,500,4132.996258
1.883083,500,4146.779714
1.116905,500,4158.17925
-0.51052,500,4162.999242
-9.570718,500,4167.829179
3.787354,500,4172.637173
1.011074,500,4186.100291
0.846814,500,4190.880048
-4.306131,500,4195.679201
0.557685,500,4200.461865
-0.01562,500,4219.967679
-4.979169,500,4233.768598
1.707661,500,4238.591353
0.285812,500,4243.39371
0.556659,500,4254.769009
-5.937295,500,4259.601872
-7.425235,500,4264.42568
1.475879,500,4269.233474
-0.341809,500,4280.80624
-11.506891,500,4285.627203
-2.133141,500,4290.455623
-7.438977,500,4304.305661
-0.920051,500,4315.763381
-0.205397,500,4320.575523
3.86814,500,4325.393223
3.703326,500,4330.206507
-0.680684,500,4343.895548
-4.140403,500,4348.717338
3.618663,500,4353.495286
2.501038,500,4358.279443
0.801831,500,4369.699137
3.795645,500,4383.548111
-12.408783,500,4388.386536
-3.246172,500,4393.299632
-3.799096,500,4405.671332
-5.858675,500,4410.723638
-1.827086,500,4415.817082
3.002923,500,4420.842855
