#{"t_start": 1744737952.5126064, "env_id": "None"}
r,l,t
-114.961814,500,5.975754
-113.909597,500,10.299648
-118.649664,500,14.689789
-35.355716,147,16.004192
-131.619542,500,31.420322
-118.937619,500,35.993238
-101.065292,500,40.565106
-115.153886,500,45.139156
-103.960858,500,66.033782
-111.420221,500,70.635242
-101.277312,500,83.569557
-109.421898,500,87.990413
-86.430503,500,98.928926
-92.982365,500,103.331784
-90.471692,500,107.739249
-91.601859,500,112.196223
-117.242126,500,116.654476
-90.165721,500,127.580245
-95.999912,500,132.005754
-102.093079,500,136.480267
-92.271096,500,149.303111
-88.269582,500,160.276898
-91.998871,500,164.728657
-107.346629,500,169.136629
-80.710039,500,173.56807
-97.599448,500,184.763
-93.031948,500,189.219361
-99.6112,500,193.697467
-92.879219,500,198.167943
-87.905209,500,209.173557
-85.818436,500,222.206432
-75.120598,500,226.685771
-69.083289,500,231.128269
-91.108085,500,242.224672
-90.231664,500,246.664204
-82.922029,500,251.146147
-76.994309,500,255.619259
-69.200049,500,266.610945
-75.886925,500,271.05091
-93.457816,500,275.497561
-62.85327,500,288.227495
-84.512546,500,300.088707
-61.518998,500,304.54593
-64.687931,500,308.986509
-62.683366,500,313.455376
-74.960266,500,324.698379
-61.927011,500,329.173539
-65.230625,500,333.635687
-53.464279,500,338.110158
-59.477282,500,349.172343
-67.372163,500,361.899563
-60.893977,500,366.425524
-69.293056,500,370.911677
-89.256602,500,381.826203
-61.885714,500,386.29777
-61.517247,500,390.751
-59.577185,500,395.270308
-61.159116,500,399.781485
-49.71947,500,410.821564
-56.656217,500,415.27833
-69.251337,500,428.309197
-50.438601,500,432.819314
-47.206021,500,444.021954
-55.422738,500,448.521123
-54.052674,500,452.984128
-40.919074,500,457.475777
-52.153418,500,468.627486
-66.648402,500,473.126956
-48.539002,500,477.611573
-50.962978,500,482.13159
-43.378405,500,501.772654
-42.788041,500,506.303707
-44.866345,500,510.832457
-36.483374,500,515.324122
-54.740205,500,527.737561
-42.137273,500,532.260274
-44.973957,500,536.747181
-36.099371,500,541.258694
-37.940081,500,552.377886
