#{"t_start": 1744753208.9172807, "env_id": "None"}
r,l,t
-196.503788,500,7.051602
-194.175156,500,11.660865
-207.185204,500,16.250525
-205.671879,500,20.834583
-195.345707,500,33.127317
-191.653133,500,37.751452
-188.250729,500,42.416352
-197.347578,500,47.083134
-179.089865,500,58.380195
-189.640078,500,62.877778
-177.631278,500,76.002987
-177.309331,500,80.506811
-213.136481,500,98.031216
-201.473481,500,102.544992
-241.741368,500,107.022024
-188.140292,500,111.520979
-194.458148,500,122.654504
-176.98769,500,127.193446
-180.778862,500,131.67618
-174.965049,500,136.132089
-168.025416,500,155.721047
-185.500165,500,160.226883
-173.038458,500,164.740161
-200.597492,500,169.218732
-157.643205,500,180.396678
-193.877751,500,184.8981
-187.615757,500,189.374433
-158.744525,500,193.87026
-183.792359,500,205.165948
-175.698382,500,209.698426
-163.961251,500,222.759575
-174.725265,500,227.299479
-161.204876,500,238.404881
-158.708329,500,242.925662
-166.654208,500,247.460739
-181.588547,500,251.955811
-150.600478,500,262.978833
-159.146873,500,267.477411
-155.516802,500,271.960647
-160.138962,500,276.469105
-156.257184,500,296.298152
-172.508137,500,300.858461
-149.12163,500,305.349089
-166.647697,500,309.873685
-161.104024,500,314.403582
-162.105158,500,327.700915
-164.572259,500,332.215588
-179.918635,500,336.723912
-155.545803,500,341.243341
-167.164771,500,352.311119
-161.428348,500,365.413768
-172.956064,500,369.942102
-176.915635,500,374.462087
-146.298357,500,385.570493
-140.539832,500,390.078178
-153.214537,500,394.569201
-148.877633,500,399.09133
-168.86249,500,412.299457
-143.623274,500,416.814656
-150.424493,500,421.343377
-155.067787,500,434.170358
-140.56709,500,445.245768
-141.50975,500,449.742335
-149.944009,500,454.236117
-141.696087,500,458.741416
-155.12415,500,469.851572
-160.811181,500,474.381417
-141.726721,500,478.863871
-145.24188,500,483.375803
-141.89874,500,494.509529
-136.750681,500,507.260764
-153.315616,500,511.795107
-135.822916,500,516.327296
-162.229543,500,527.815567
-140.996205,500,532.345982
-151.195918,500,536.849691
-135.88838,500,541.373229
-131.152586,500,554.610978
-137.3151,500,559.1548
-131.730339,500,563.690998
-127.206228,500,576.551952
-143.416779,500,587.762539
