#{"t_start": 1744699602.9296734, "env_id": "None"}
r,l,t
-101.169152,500,6.740353
-85.13593,500,11.121498
-115.681108,500,15.488755
-79.588776,500,19.85945
-100.892104,500,30.87869
-110.050219,500,35.290433
-93.298028,500,39.741458
-113.260389,500,44.152933
-97.964692,500,55.180168
-101.233779,500,59.663206
-101.794358,500,73.077502
-105.082087,500,77.536016
-101.716177,500,88.552874
-89.336165,500,93.026581
-103.782767,500,97.495698
-113.222079,500,101.973428
-73.096678,500,113.102048
-105.343023,500,117.576746
-92.1863,500,122.089264
-78.606924,500,126.608199
-98.996256,500,146.153103
-79.254361,500,150.661173
-82.871623,500,155.141046
-86.640634,500,159.642301
-82.482266,500,170.722004
-92.140824,500,175.192226
-98.538251,500,179.668555
-77.722739,500,184.166072
-100.06005,500,195.120495
-70.211501,500,199.599507
-74.563471,500,212.627483
-72.406719,500,217.273141
-91.696553,500,231.01785
-84.72849,500,235.709158
-80.804001,500,240.369584
-73.654574,500,245.051931
-81.442536,500,257.020155
-68.197185,500,261.72661
-78.214654,500,266.284735
-75.105177,500,270.769102
-78.319778,500,290.228542
-65.023314,500,294.7425
-72.383612,500,299.263948
-93.890041,500,303.755059
-69.063939,500,308.237892
-73.816669,500,319.267858
-62.467774,500,323.787967
-70.692451,500,328.259885
-61.941577,500,332.747393
-56.068435,500,343.85174
-65.966113,500,356.592533
-63.549273,500,361.146285
-64.341251,500,365.642494
-78.979166,500,376.720857
-85.945297,500,381.203302
-69.529727,500,385.705446
-65.35956,500,390.195818
-69.656727,500,401.289575
-46.106885,500,405.772735
-47.864805,500,410.273329
-61.488049,500,423.242294
-69.447433,500,434.322136
-57.077138,500,438.827746
-63.942742,500,443.336953
-61.811713,500,447.805676
-50.900502,500,458.785836
-66.794125,500,463.269612
-50.038826,500,467.774699
-64.330048,500,472.280849
-43.629976,500,483.342525
-48.29688,500,496.197002
-50.025434,500,500.678843
-44.834162,500,505.225217
-50.939398,500,516.245383
-40.541605,500,520.736517
-70.037393,500,525.255933
-45.75572,500,529.75894
-40.806249,500,540.914424
-39.902436,500,545.410003
-35.440496,500,549.918871
-44.936174,500,562.637799
-44.073322,500,573.638374
-37.236463,500,578.142117
-41.893798,500,582.661751
-35.616817,500,587.170086
-40.841898,500,591.692072
-41.92065,500,602.740749
-37.507378,500,607.271653
-37.709343,500,611.757994
-37.930031,500,616.259016
-34.846551,500,635.498886
-33.926979,500,640.022575
-40.517494,500,644.521713
-42.569467,500,649.004797
-31.088172,500,665.357221
-31.78509,500,669.857544
-27.930462,500,674.346899
-32.326126,500,678.82953
-32.354665,500,689.920637
-29.942386,500,694.423395
-28.78894,500,707.238246
-34.834123,500,711.745251
-30.235642,500,723.497648
-26.786602,500,728.036434
-31.664487,500,732.560581
-38.151129,500,737.041569
-25.745182,500,748.892963
-29.982592,500,753.424509
-28.026306,500,757.930589
-26.402132,500,762.441008
-23.491189,500,783.601892
-25.692217,500,788.104731
-29.991804,500,792.637149
-23.712309,500,797.135777
-20.341997,500,808.305404
-22.794908,500,812.848209
-26.760154,500,817.404353
-25.064151,500,821.926888
-23.481849,500,833.163738
-22.321383,500,837.684016
-26.262032,500,850.548563
-20.151443,500,855.070488
-18.650684,500,866.242088
-15.174398,500,870.772681
-21.505575,500,875.267244
-19.267634,500,879.79842
-19.187793,500,893.15674
-16.742935,500,897.715891
-16.752977,500,902.271333
-15.379517,500,906.819946
-13.54647,500,919.695543
-11.709061,500,930.792768
-12.534288,500,935.330556
-22.91273,500,939.852863
-14.552686,500,944.36855
-13.814846,500,955.461674
-12.040006,500,960.008563
-11.116865,500,964.541553
-14.022048,500,969.074847
-10.182861,500,980.203344
-15.479926,500,993.186381
-7.673051,500,997.74585
-10.973239,500,1002.269023
-8.724772,500,1013.454845
-15.162383,500,1017.998365
-13.0727,500,1022.56081
-8.850724,500,1027.102887
-11.62089,500,1038.212974
-8.632765,500,1042.76969
