#{"t_start": 1744719564.8456564, "env_id": "None"}
r,l,t
-469.585799,500,6.91197
-460.018704,500,11.345275
-453.94147,500,15.763031
-528.594485,500,20.209687
-462.804135,500,31.254224
-175.425061,185,32.925735
-462.60045,500,37.420502
-471.487357,500,41.905026
-457.825036,500,56.52631
-445.381267,500,61.019274
-452.672263,500,73.92462
-461.650261,500,78.419693
-466.00215,500,91.276668
-502.754662,500,95.788952
-455.001267,500,100.282346
-431.457162,500,104.735271
-457.388258,500,109.238108
-434.874892,500,120.17428
-419.863403,500,124.667556
-442.468097,500,129.172004
-426.500055,500,142.139462
-428.772021,500,155.371288
-428.558846,500,159.862458
-430.52084,500,164.387033
-441.043756,500,168.864222
-428.844127,500,180.165
-424.064025,500,184.704861
-427.316146,500,189.20357
-450.017396,500,193.740991
-409.025403,500,204.871864
-398.450547,500,217.851172
-430.738454,500,222.394912
-418.782742,500,226.934083
-388.200571,500,238.134784
-383.282278,500,242.686749
-403.288526,500,247.23649
-403.004108,500,251.807061
-405.515063,500,263.050523
-387.413909,500,267.802421
-381.37332,500,272.52281
-391.168483,500,286.409992
-367.54574,500,298.758473
-358.002757,500,303.487617
-367.936487,500,308.253247
-386.29482,500,312.886193
-397.649239,500,324.21819
-366.609429,500,328.784348
-356.0354,500,333.340969
-368.904073,500,337.964329
-369.915612,500,358.405016
-359.121379,500,371.511211
-349.449999,500,376.047632
-357.357806,500,380.621818
-353.608689,500,391.84344
-370.734689,500,396.425096
-375.69716,500,401.016103
-355.175122,500,405.606369
-357.360793,500,416.885161
-335.793813,500,421.446518
-331.336992,500,426.022347
-367.121948,500,439.109879
-344.201195,500,443.691915
-357.354992,500,456.861753
-338.934244,500,461.432982
-351.194427,500,466.024123
-360.255131,500,470.613139
-347.515094,500,481.915724
-343.527678,500,486.515817
-343.29835,500,491.101969
-339.660637,500,495.678817
-334.840803,500,515.647472
-329.620102,500,520.212936
-323.162698,500,524.829286
-323.007634,500,529.424451
-324.078415,500,540.561847
-335.881439,500,545.150142
-316.973145,500,549.751952
-337.046438,500,554.351199
-322.864248,500,565.470936
-317.854809,500,570.03594
-331.479528,500,583.306695
-324.99078,500,587.865927
-312.82174,500,600.630235
-329.316916,500,605.224739
-316.423523,500,609.832502
-320.535444,500,614.426799
-309.068749,500,625.629947
-301.12529,500,630.233006
-321.593977,500,634.838276
-331.545507,500,639.46892
-311.987268,500,659.391372
-310.501199,500,664.029478
-311.677251,500,668.646327
-297.999083,500,673.277454
-312.566836,500,684.323482
-305.852454,500,688.948942
-311.411671,500,693.526892
-311.834522,500,698.15501
-309.969788,500,711.559927
-301.10516,500,716.1731
-297.76743,500,729.604227
-313.972314,500,734.231308
-295.190527,500,738.861584
-301.837983,500,750.223738
-293.823108,500,754.84952
-302.942701,500,759.49036
-307.108037,500,764.104252
-291.114682,500,776.76662
-303.815494,500,781.368005
-296.488546,500,785.995394
-301.048922,500,799.271406
-287.978404,500,810.495029
-302.153901,500,815.126225
-303.601586,500,819.757412
-293.283008,500,824.436939
-297.92302,500,835.834479
-295.624791,500,840.437835
-299.147558,500,845.096707
-293.205442,500,849.735294
-295.452618,500,861.245618
-293.448608,500,874.569178
-295.328152,500,879.23828
-293.501958,500,883.861071
-295.369982,500,895.085861
-291.076691,500,899.693557
-293.090186,500,904.313496
-284.249779,500,908.928963
-285.537958,500,921.887429
-289.766795,500,926.483959
-290.727141,500,931.115114
-292.239931,500,944.487527
-287.41206,500,955.823648
-290.67937,500,960.490447
-287.087856,500,965.111412
-286.607288,500,969.69693
-285.96633,500,980.964018
-284.817509,500,985.594174
-284.162477,500,990.210957
-285.008942,500,994.843587
-288.958359,500,1006.140023
-278.921212,500,1019.500854
-285.977664,500,1024.133705
-294.991893,500,1028.778657
-289.685225,500,1040.103748
-283.566269,500,1044.741602
-280.15475,500,1049.352641
-297.779116,500,1053.993526
-302.217273,500,1058.611266
-276.966253,500,1071.939842
-279.673795,500,1076.577066
-272.350281,500,1089.922637
