#{"t_start": 1747657226.5690558, "env_id": "None"}
r,l,t
-351.6965,500,19.206063
-335.41824,500,28.736694
-428.185651,500,37.917796
-464.542502,500,46.662357
-298.344016,500,72.486191
-442.953875,500,82.303988
-387.706138,500,92.140772
-44.93146,53,93.201249
-387.639843,500,102.969238
-349.861127,500,542.614337
-403.962525,500,552.500769
-348.34923,500,562.229573
-421.454306,500,572.150076
-509.075607,500,1028.613183
-341.471087,500,1038.403982
-335.62868,500,1048.431346
-315.653469,500,1057.976163
-455.094622,500,1553.264583
-414.929993,500,1563.196312
-336.219961,500,1572.945895
-421.70161,500,1595.844044
-227.95719,362,1684.973659
-422.889974,500,1694.515139
-434.690568,500,1704.488027
-319.438099,500,1714.096097
-325.729992,500,1742.203331
-376.308569,500,1751.903733
-373.981434,500,1761.710439
-354.046283,500,1771.525332
-376.142976,500,2149.685352
-352.335862,500,2159.135183
-381.017001,500,2168.53417
-337.782628,500,2178.103831
-368.218714,500,2539.107133
-446.018012,500,2548.743442
-371.007838,500,2558.501195
-471.105704,500,2568.39298
-371.027449,500,2577.981546
-337.084133,500,2875.329023
-421.507254,500,2885.014139
-384.997912,500,2895.044528
-342.918594,500,2917.574024
-307.877782,500,2939.445865
-353.995978,500,2949.021237
-415.348925,500,2957.970791
-413.702295,500,2966.249171
-332.343153,500,3387.276142
-303.003101,500,3397.176769
-359.135192,500,3407.152994
-323.426367,500,3417.020018
-428.775401,500,3709.24028
-402.417697,500,3718.660198
-458.920799,500,3728.572481
-322.705842,500,3738.409562
-299.061528,500,3970.72121
-315.079885,500,3980.705992
-313.196466,500,3990.621539
-355.079887,500,4000.344648
-348.78097,500,4333.269295
-292.121534,500,4343.109173
-257.172455,418,4351.108318
-286.115532,500,4374.226835
-433.963781,500,4629.958997
-422.019962,500,4639.730777
-362.948347,500,4649.492101
-335.010176,500,4657.814827
-315.941336,500,4851.063929
-440.132438,500,4860.26611
-298.751624,500,4869.896714
-329.086319,500,4879.47127
-359.325963,500,5022.31079
-325.717153,500,5031.407246
-360.987214,500,5041.029749
-385.303339,500,5050.788077
-327.829329,500,5060.386229
-290.083843,500,5293.35825
-420.670596,500,5302.929527
-427.310389,500,5312.756778
-334.056414,472,5321.995096
-319.463794,500,5341.710662
-327.212101,500,5351.146843
-298.730393,500,5374.779961
-336.849534,500,5384.288009
