#{"t_start": 1747316484.6211166, "env_id": "None"}
r,l,t
-199.191544,500,34.905227
-212.954721,500,42.372073
-213.270518,500,49.994903
-205.498079,500,57.829005
-204.751639,500,79.352297
-210.214833,500,86.935838
-213.848724,500,94.629177
-223.337897,500,102.315967
-213.957074,500,122.984509
-193.702319,500,130.919878
-209.478059,500,138.796507
-188.023683,500,146.44439
-204.457992,500,167.212588
-186.015417,500,175.03685
-196.250184,500,182.785342
-195.091336,500,190.615075
-199.033677,500,211.691567
-183.200948,500,219.625768
-182.333809,500,227.363463
-196.592703,500,235.109468
-184.881083,500,262.014775
-164.58847,500,269.969631
-179.793828,500,277.905941
-191.692424,500,285.814415
-196.430748,500,307.524484
-178.542048,500,315.251079
-190.849154,500,323.055851
-187.289479,500,331.001475
-181.198557,500,352.0775
-204.819625,500,360.276757
-171.729066,500,368.334734
-212.21162,500,376.400044
-174.516561,500,399.646749
-182.45564,500,407.820184
-183.77218,500,415.792077
-195.125934,500,423.78723
-203.801003,500,446.412044
-193.753928,500,454.443506
-171.704584,500,462.229553
-212.168781,500,470.139847
-190.937927,500,504.300141
-173.990997,500,512.492666
-169.174899,500,520.440386
-187.601715,500,528.229468
-199.936293,500,536.040179
-188.705772,500,558.05276
-164.357898,500,565.859873
-164.502716,500,573.805474
-171.94455,500,581.489356
-152.914205,500,603.535702
-155.973571,500,611.266145
-186.73276,500,618.996334
-155.589379,500,626.900194
-166.266014,500,648.638886
-146.088707,500,656.429138
-172.181563,500,664.18548
-165.560369,500,671.867588
-157.437772,500,693.806879
-161.288961,500,701.668918
-162.411382,500,709.34608
-150.840553,500,730.612633
-165.647571,500,751.592296
-139.995249,500,759.455772
-160.615328,500,767.30963
-148.796089,500,775.057922
-140.619082,500,797.064931
-142.417841,500,804.976506
-146.514906,500,812.75209
-144.371785,500,820.619878
-163.328639,500,842.648929
-142.267832,500,850.486418
-149.493099,500,858.354445
-141.139636,500,866.256657
-145.6716,500,888.109548
-135.506164,500,895.910217
-145.96039,500,903.696627
-146.50138,500,911.749611
-133.345048,500,933.849903
-130.765809,500,941.865371
-135.500978,500,949.675971
-144.926134,500,969.704106
-138.874498,500,990.68678
-142.924072,500,998.469717
-140.904338,500,1006.319744
-131.275625,500,1014.077421
-132.026432,500,1021.92275
-138.850302,500,1043.81352
-139.356489,500,1051.694171
-138.984227,500,1059.688429
-128.885654,500,1067.477523
-134.993557,500,1089.569504
-130.657106,500,1097.510316
-131.729955,500,1105.086844
-123.963928,500,1112.830906
-121.68729,500,1134.725694
-130.563949,500,1142.559232
-127.442985,500,1150.371235
-127.038292,500,1158.156291
-119.775518,500,1180.133811
-146.070884,500,1188.081105
-135.67643,500,1209.11518
-116.966872,500,1217.035848
-126.488879,500,1237.76739
-115.213012,500,1245.588728
-113.559292,500,1253.415149
-120.659748,500,1261.298311
-120.502198,500,1283.312317
-118.833529,500,1290.933442
-118.124807,500,1298.587543
-116.437447,500,1306.466788
