#{"t_start": 1744656696.407424, "env_id": "None"}
r,l,t
-2.070964,500,6.776008
-0.405753,500,11.16951
-1.795936,500,15.619602
-1.07833,500,20.047301
0.722826,500,30.948061
3.2859,500,35.328536
2.200925,500,39.732744
1.244687,500,44.168502
1.604732,500,55.117184
-1.171891,154,56.519996
-0.54275,500,69.360219
0.386214,500,73.818093
-0.076855,500,84.771426
4.059541,500,89.211387
5.187652,500,93.69743
4.147396,500,98.170974
0.692683,500,102.647032
1.921116,500,113.741903
6.458164,500,118.22307
6.364553,500,122.70591
4.480768,500,135.597637
6.034067,500,146.620945
6.602762,500,151.097489
8.133796,500,155.605948
7.076915,500,160.051809
5.246361,500,171.178516
9.327943,500,175.683493
9.312396,500,180.193921
7.531635,500,184.680413
6.831602,500,195.683806
10.513131,500,208.660812
10.077898,500,213.17331
12.360415,500,217.701939
15.331315,500,230.951671
13.457546,500,235.501398
11.545525,500,240.02306
16.108023,500,244.580926
17.099025,500,255.587716
15.566833,500,260.148831
14.434433,500,264.671345
4.498009,126,265.813916
16.405007,500,279.185945
19.417185,500,292.598983
1.796968,173,294.233845
17.443635,500,299.12512
18.818944,500,303.936705
17.085733,500,308.675459
20.52466,500,321.772203
21.53633,500,326.325291
-1.942983,14,326.462669
19.373051,500,331.031328
19.837057,500,335.565318
26.702748,500,346.504169
22.860412,500,359.362216
24.219124,500,363.900226
21.113904,500,368.461552
29.390564,500,379.615066
28.558822,500,384.157117
22.586634,500,388.72436
16.319454,352,391.913382
27.135376,500,403.079785
26.577765,500,407.647233
28.108856,500,412.183455
27.83376,500,425.025915
30.72879,500,436.030538
29.816714,500,440.580639
32.355891,500,445.101653
33.197681,500,449.64517
33.259414,500,460.721488
34.096462,500,465.287
39.066966,500,469.831633
28.915266,500,474.402976
35.659404,500,487.459245
39.431365,500,500.27346
34.036496,500,504.798327
30.338288,500,509.363522
34.161478,500,513.922025
33.539057,500,525.029106
37.757206,500,529.611702
39.550634,500,534.201605
40.325439,500,538.777577
40.753956,500,549.871136
38.180262,487,554.341577
44.560058,500,567.215123
40.147345,500,571.801717
45.064908,500,582.821834
42.879339,500,587.364888
43.373363,500,591.927433
