#{"t_start": 1744753209.1566913, "env_id": "None"}
r,l,t
-192.665215,500,6.816431
-185.498813,500,11.418119
-213.293709,500,16.011497
-203.545767,500,20.595183
-194.419157,500,32.885196
-176.715095,500,37.512363
-108.886967,277,40.099061
-187.334136,500,44.75834
-188.598298,500,56.095622
-197.113904,500,60.608576
-187.967868,500,73.77474
-183.644385,500,78.247587
-174.211049,500,95.771232
-178.467997,500,100.283528
-198.03119,500,104.75919
-209.144375,500,109.255206
-186.782178,500,120.401669
-184.703679,500,124.912378
-170.66926,500,129.436547
-178.053362,500,133.910392
-180.520641,500,153.472289
-167.180188,500,157.977012
-176.459803,500,162.487199
-180.34497,500,166.972155
-183.120764,500,171.475608
-195.577346,500,182.652397
-213.07846,500,187.152027
-170.759244,500,191.620261
-196.740767,500,196.14014
-173.451807,500,207.43136
-185.768816,500,220.503205
-182.814792,500,225.040939
-184.932761,500,229.597646
-178.463413,500,240.685488
-181.367899,500,245.190893
-163.866573,500,249.710877
-174.32932,500,254.217571
-188.901019,500,265.232328
-160.778826,500,269.726146
-166.167188,500,274.211036
-165.853514,500,287.425518
-160.167849,500,298.602921
-159.786439,500,303.111863
-174.368801,500,307.618271
-155.30186,500,312.149704
-161.763653,500,325.435612
-178.936731,500,329.94388
-159.874713,500,334.474833
-162.875852,500,339.001571
-150.320686,500,350.055098
-160.99064,500,363.159627
-155.017533,500,367.690012
-195.098468,500,372.201031
-152.665995,500,383.319532
-159.714401,500,387.837337
-144.144503,500,392.322303
-143.939658,500,396.849422
-166.330855,500,410.052043
-168.160319,500,414.547287
-148.124057,500,419.079393
-142.048488,500,431.928454
-148.746827,500,442.983859
-145.650826,500,447.492268
-147.62171,500,451.994934
-140.762494,500,456.504033
-150.011735,500,467.588741
-139.278669,500,472.12375
-140.948327,500,476.62746
-150.113596,500,481.115159
-153.7837,500,485.627078
-156.42157,500,505.024244
-139.625048,500,509.533125
-138.685882,500,514.09063
-168.700258,500,518.579099
-145.211395,500,530.091415
-133.767776,500,534.606025
-134.728397,500,539.124309
-137.683476,500,543.63317
-130.379896,500,556.893655
-127.366913,500,561.423457
-150.655835,500,574.29797
-141.696772,500,578.835254
-128.034441,500,590.032458
-128.467243,500,594.554614
-133.877354,500,599.109609
-128.763127,500,603.629062
-133.673598,500,616.284221
-132.852321,500,620.803072
-127.217592,500,625.347729
-132.144466,500,629.867596
-127.509329,500,655.088871
-125.98556,500,659.655104
-129.182152,500,664.122201
-130.465581,500,668.648598
-124.982653,500,679.848477
-120.362882,500,684.374386
-121.761282,500,688.87035
-118.155357,500,693.4152
-119.995658,500,704.891214
-124.265722,500,709.414507
-126.833147,500,722.275077
-119.926017,500,726.829055
-119.470534,500,738.041502
-112.283333,500,742.582972
-125.262061,500,747.103169
-139.067695,500,751.63246
-129.050795,500,762.817178
-146.968145,500,767.401073
-112.274495,500,771.95268
-124.793379,500,776.456928
-111.803823,500,789.386164
-116.824834,500,800.523011
-113.925831,500,805.020875
-108.789687,500,809.549548
-111.241581,500,814.070291
-107.396022,500,825.371048
-105.248584,500,829.909813
-111.454831,500,834.447626
-113.596297,500,839.028263
-108.577951,500,850.210515
-105.103568,500,863.310837
-104.821289,500,867.832031
-112.653688,500,872.37843
-109.24224,500,883.935789
-96.885222,500,888.469497
-98.602071,500,892.990553
-96.727727,500,897.531258
-98.738308,500,908.732204
-99.024845,500,913.277656
-99.617545,500,917.812599
-95.009362,500,930.933512
-98.344071,500,943.208825
-92.295611,500,947.776111
-94.973004,500,952.327785
-90.585373,500,956.990192
-95.283637,500,969.265859
-94.946916,500,973.976538
-96.063835,500,978.60048
-95.725248,500,983.305862
-93.070732,500,994.786245
-90.68911,500,1008.736742
-89.124056,500,1013.465038
-92.414122,500,1018.292478
-92.611132,500,1033.84949
-91.222705,500,1038.644051
-86.652854,500,1043.437187
-85.516355,500,1048.183667
-87.465752,500,1059.668591
-86.334398,500,1064.237914
-85.517217,500,1068.825388
-84.991958,500,1082.133051
-88.912839,500,1095.496323
-86.027151,500,1100.08808
-79.649922,500,1104.657656
-83.365313,500,1109.233822
-82.779037,500,1113.842921
-78.627979,500,1127.100391
-77.381849,500,1131.649112
-78.990881,500,1136.22332
-77.336401,500,1140.874555
-80.496276,500,1161.492738
-79.126419,500,1166.093943
-69.332449,500,1170.696559
-78.889071,500,1175.295986
-71.119542,500,1186.549598
-74.587247,500,1191.114046
-74.987401,500,1195.705993
-72.772369,500,1200.307124
-71.536035,500,1213.571839
-70.175106,500,1218.175692
-70.653322,500,1231.691075
-74.233998,500,1236.285687
-65.448561,500,1247.703261
-70.794155,500,1252.315255
-65.387002,500,1256.93282
-68.607536,500,1261.563916
-69.126519,500,1272.830464
-69.217027,500,1277.47103
-66.093297,500,1282.072713
-65.902582,500,1286.715396
-61.21865,500,1307.016539
-65.705658,500,1311.631423
-61.358897,500,1316.256545
-69.437574,500,1320.923071
-65.234949,500,1333.421041
-63.022125,500,1338.031462
-64.429102,500,1342.68986
-61.418153,500,1347.354901
-65.577349,500,1358.64657
-66.71956,500,1363.304049
-57.148773,500,1376.974576
-60.128927,500,1381.628401
-63.590086,500,1393.012413
-59.709073,500,1397.680514
-55.418567,500,1402.360497
-54.590442,500,1407.041357
-54.278123,500,1411.651683
-60.243532,500,1423.00063
